time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2021-06-17T15:58:00.672,0.03,-0.38,9.88,0.125,0.125,-0.125,-16.1875,9.25,-45.25
2021-06-17T15:58:00.685,0.06,-0.4,9.82,0.0,0.0625,0.0,-16.5,8.5,-44.375
2021-06-17T15:58:00.698,0.07,-0.38,9.81,0.0,0.125,-0.0625,-16.5,8.5,-44.375
2021-06-17T15:58:00.71,0.07,-0.4,9.83,-0.0625,0.0625,0.0,-16.5,8.5,-44.375
2021-06-17T15:58:00.723,0.03,-0.4,9.85,0.0,0.0,0.0,-16.5,8.5,-44.375
2021-06-17T15:58:00.758,0.05,-0.41,9.82,0.0625,0.0625,-0.0625,-16.1875,7.75,-45.5625
2021-06-17T15:58:00.771,0.06,-0.45,9.87,0.125,0.0625,0.0625,-16.1875,7.75,-45.5625
2021-06-17T15:58:00.783,0.05,-0.4,9.86,0.0,0.0,0.125,-16.1875,9.25,-45.25
2021-06-17T15:58:00.796,0.06,-0.4,9.8,0.0625,-0.125,0.0,-16.1875,9.25,-45.25
2021-06-17T15:58:00.809,0.04,-0.39,9.84,-0.1875,0.125,-0.125,-16.1875,9.25,-45.25
2021-06-17T15:58:00.822,0.05,-0.38,9.83,-0.0625,0.0625,-0.0625,-16.1875,9.25,-45.25
2021-06-17T15:58:00.835,0.05,-0.38,9.86,0.0,0.1875,-0.0625,-16.5,8.875,-45.25
2021-06-17T15:58:00.848,0.04,-0.4,9.83,0.0625,0.125,0.0,-16.5,8.875,-45.25
2021-06-17T15:58:00.86,0.07,-0.41,9.83,0.0,0.0625,0.125,-16.5,8.875,-45.25
2021-06-17T15:58:00.873,0.06,-0.4,9.86,-0.0625,0.0625,0.0,-16.5,8.875,-45.25
2021-06-17T15:58:00.886,0.07,-0.4,9.8,0.0,0.0625,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:58:00.899,0.06,-0.39,9.82,0.125,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:58:00.912,0.06,-0.38,9.84,0.0,0.125,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:58:00.925,0.05,-0.4,9.85,-0.0625,0.0625,0.125,-15.75,8.875,-45.5625
2021-06-17T15:58:00.937,0.05,-0.39,9.84,0.125,0.0,0.0625,-15.75,8.875,-45.5625
2021-06-17T15:58:00.95,0.07,-0.38,9.82,0.125,0.0625,0.0,-15.75,8.875,-45.5625
2021-06-17T15:58:00.992,0.06,-0.4,9.84,-0.0625,0.25,0.0,-16.5,8.5,-45.25
2021-06-17T15:58:01.005,0.06,-0.41,9.84,0.0,0.25,0.0,-16.5,8.5,-45.25
2021-06-17T15:58:01.017,0.04,-0.4,9.85,0.0,0.0625,0.0,-16.5,8.5,-45.25
2021-06-17T15:58:01.03,0.03,-0.41,9.86,0.0625,0.0,-0.0625,-15.75,8.1875,-45.5625
2021-06-17T15:58:01.043,0.04,-0.4,9.81,0.0625,0.0,0.0,-15.75,8.1875,-45.5625
2021-06-17T15:58:01.056,0.04,-0.41,9.8,0.125,-0.125,0.0625,-15.75,8.1875,-45.5625
2021-06-17T15:58:01.069,0.07,-0.38,9.86,0.0625,-0.1875,0.0,-15.75,8.1875,-45.5625
2021-06-17T15:58:01.081,0.05,-0.41,9.88,0.0,0.125,0.0625,-16.5,8.5,-44.75
2021-06-17T15:58:01.094,0.06,-0.41,9.88,0.0625,0.0625,-0.0625,-16.5,8.5,-44.75
2021-06-17T15:58:01.107,0.06,-0.41,9.84,0.0,0.0,0.0625,-16.5,8.5,-44.75
2021-06-17T15:58:01.121,0.06,-0.41,9.86,-0.0625,0.0625,0.1875,-16.5,8.5,-44.75
2021-06-17T15:58:01.134,0.05,-0.41,9.84,0.0625,-0.0625,0.0,-16.5,9.25,-45.5625
2021-06-17T15:58:01.146,0.05,-0.39,9.85,0.0,0.0625,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:01.159,0.05,-0.38,9.83,0.0,0.0625,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:01.172,0.05,-0.38,9.85,0.0,0.0,0.0,-16.5,9.25,-45.5625
2021-06-17T15:58:01.185,0.05,-0.41,9.87,0.0625,0.0,0.0,-16.5,9.25,-45.5625
2021-06-17T15:58:01.198,0.04,-0.39,9.87,0.0,0.0625,0.125,-16.5,9.25,-45.5625
2021-06-17T15:58:01.219,0.05,-0.41,9.84,0.0,0.0625,0.0,-16.5,9.25,-45.5625
2021-06-17T15:58:01.232,0.06,-0.4,9.84,0.0,0.0,0.0,-16.5,7.75,-46.0
2021-06-17T15:58:01.245,0.06,-0.39,9.81,0.0,-0.0625,0.0,-16.5,7.75,-46.0
2021-06-17T15:58:01.258,0.05,-0.4,9.85,-0.125,0.0625,0.0625,-16.5,7.75,-46.0
2021-06-17T15:58:01.271,0.07,-0.41,9.84,-0.125,-0.0625,0.0,-16.5,7.75,-46.0
2021-06-17T15:58:01.284,0.06,-0.41,9.83,0.0625,-0.125,0.0625,-15.75,8.5,-46.375
2021-06-17T15:58:01.297,0.06,-0.41,9.83,-0.0625,0.0625,0.0625,-15.75,8.5,-46.375
2021-06-17T15:58:01.309,0.05,-0.41,9.82,0.0,-0.0625,-0.0625,-15.75,8.5,-46.375
2021-06-17T15:58:01.322,0.04,-0.42,9.86,0.0625,-0.0625,0.125,-15.75,8.5,-46.375
2021-06-17T15:58:01.335,0.04,-0.41,9.85,0.0625,0.0,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:58:01.348,0.05,-0.39,9.84,0.125,-0.0625,0.0,-16.1875,8.875,-45.5625
2021-06-17T15:58:01.361,0.03,-0.42,9.84,0.0,-0.125,0.125,-16.1875,8.875,-45.5625
2021-06-17T15:58:01.374,0.05,-0.4,9.87,0.0625,0.0625,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:58:01.386,0.06,-0.42,9.84,-0.0625,0.0625,0.0,-16.5,8.5,-46.375
2021-06-17T15:58:01.399,0.05,-0.39,9.82,-0.0625,0.0625,0.125,-16.5,8.5,-46.375
2021-06-17T15:58:01.412,0.05,-0.41,9.85,0.125,-0.125,-0.0625,-16.5,8.5,-46.375
2021-06-17T15:58:01.425,0.05,-0.4,9.86,0.0625,-0.125,0.125,-16.5,8.5,-46.375
2021-06-17T15:58:01.448,0.05,-0.4,9.81,0.125,0.0,0.0,-16.5,8.875,-46.0
2021-06-17T15:58:01.466,0.06,-0.4,9.82,0.0,0.0,-0.125,-16.5,8.875,-46.0
2021-06-17T15:58:01.479,0.03,-0.41,9.86,0.0,0.0625,0.125,-15.75,8.875,-45.1875
2021-06-17T15:58:01.492,0.03,-0.42,9.86,0.0,0.0625,0.0625,-15.75,8.875,-45.1875
2021-06-17T15:58:01.505,0.06,-0.39,9.83,0.0625,0.0,0.125,-15.75,8.875,-45.1875
2021-06-17T15:58:01.518,0.04,-0.4,9.85,-0.0625,0.0,0.0625,-15.75,8.875,-45.1875
2021-06-17T15:58:01.53,0.04,-0.41,9.86,0.0625,-0.125,-0.0625,-16.875,8.875,-45.5625
2021-06-17T15:58:01.543,0.05,-0.4,9.86,-0.0625,0.25,0.0,-16.875,8.875,-45.5625
2021-06-17T15:58:01.556,0.06,-0.4,9.81,0.125,0.0,0.0625,-16.875,8.875,-45.5625
2021-06-17T15:58:01.569,0.05,-0.38,9.86,0.0,-0.1875,0.0,-16.875,8.875,-45.5625
2021-06-17T15:58:01.583,0.07,-0.41,9.87,0.0625,-0.125,-0.0625,-16.1875,10.0,-44.75
2021-06-17T15:58:01.595,0.05,-0.38,9.84,0.0,-0.25,0.0625,-16.1875,10.0,-44.75
2021-06-17T15:58:01.608,0.04,-0.4,9.79,-0.125,0.0625,0.125,-16.1875,10.0,-44.75
2021-06-17T15:58:01.621,0.06,-0.4,9.85,0.0625,0.1875,0.0,-16.1875,10.0,-44.75
2021-06-17T15:58:01.634,0.05,-0.39,9.85,-0.0625,0.125,0.0625,-16.1875,9.25,-45.1875
2021-06-17T15:58:01.647,0.04,-0.4,9.86,0.0,0.0625,0.0625,-16.1875,9.25,-45.1875
2021-06-17T15:58:01.659,0.04,-0.39,9.84,0.0,-0.125,0.125,-16.1875,9.25,-45.1875
2021-06-17T15:58:01.694,0.04,-0.41,9.86,0.0625,0.125,0.0,-16.875,8.5,-45.5625
2021-06-17T15:58:01.707,0.06,-0.39,9.84,0.0625,0.0,0.0,-16.875,8.5,-45.5625
2021-06-17T15:58:01.72,0.06,-0.41,9.84,0.0625,0.25,0.0,-16.875,8.5,-45.5625
2021-06-17T15:58:01.733,0.04,-0.4,9.86,-0.0625,0.0625,0.0,-16.875,9.25,-12.375
2021-06-17T15:58:01.745,0.04,-0.39,9.87,-0.125,-0.0625,0.0625,-16.875,9.25,-44.375
2021-06-17T15:58:01.758,0.07,-0.4,9.85,-0.0625,0.0625,0.0,-16.875,9.25,-44.375
2021-06-17T15:58:01.771,0.05,-0.42,9.85,0.1875,0.0,-0.0625,-16.875,9.25,-44.375
2021-06-17T15:58:01.784,0.04,-0.42,9.85,-0.0625,-0.3125,0.125,-16.5,9.25,-46.0
2021-06-17T15:58:01.797,0.05,-0.39,9.83,0.0625,-0.0625,0.0,-16.5,9.25,-46.0
2021-06-17T15:58:01.81,0.05,-0.41,9.82,0.0625,0.0,0.0625,-16.5,9.25,-46.0
2021-06-17T15:58:01.822,0.05,-0.43,9.86,0.0,-0.125,0.0625,-16.5,9.25,-46.0
2021-06-17T15:58:01.835,0.06,-0.4,9.86,0.0,-0.0625,-0.0625,-16.875,8.5,-45.5625
2021-06-17T15:58:01.848,0.05,-0.4,9.82,0.125,-0.1875,0.0,-16.875,8.5,-45.5625
2021-06-17T15:58:01.861,0.04,-0.41,9.85,-0.0625,0.125,0.125,-16.875,8.5,-45.5625
2021-06-17T15:58:01.874,0.06,-0.41,9.84,0.0625,0.1875,0.0625,-16.875,8.5,-45.5625
2021-06-17T15:58:01.887,0.05,-0.42,9.84,0.0625,-0.0625,0.0,-17.25,8.5,-46.0
2021-06-17T15:58:01.928,0.05,-0.4,9.85,0.0625,-0.125,-0.0625,-17.25,8.5,-46.0
2021-06-17T15:58:01.941,0.05,-0.4,9.84,0.125,0.0,0.0,-15.75,8.5,-45.5625
2021-06-17T15:58:01.954,0.05,-0.38,9.81,0.0,-0.0625,0.125,-15.75,8.5,-45.5625
2021-06-17T15:58:01.966,0.04,-0.4,9.86,0.0625,0.0625,0.1875,-15.75,8.5,-45.5625
2021-06-17T15:58:01.979,0.05,-0.38,9.84,0.0625,0.0,-0.0625,-15.75,8.5,-45.5625
2021-06-17T15:58:01.992,0.06,-0.4,9.85,0.0625,0.1875,0.0625,-16.875,8.1875,-45.1875
2021-06-17T15:58:02.005,0.04,-0.4,9.83,0.0,0.0625,0.0,-16.875,8.1875,-45.1875
2021-06-17T15:58:02.018,0.06,-0.41,9.84,0.0,0.1875,0.0,-16.875,8.1875,-45.1875
2021-06-17T15:58:02.031,0.06,-0.41,9.85,-0.0625,0.125,0.0,-16.5,10.0,-46.875
2021-06-17T15:58:02.043,0.04,-0.39,9.84,0.0,-0.125,-0.125,-16.5,10.0,-46.875
2021-06-17T15:58:02.057,0.04,-0.41,9.84,0.0625,-0.1875,-0.0625,-16.5,10.0,-46.875
2021-06-17T15:58:02.07,0.06,-0.37,9.85,0.0625,-0.1875,-0.125,-16.5,10.0,-46.875
2021-06-17T15:58:02.083,0.03,-0.4,9.84,0.0625,-0.0625,-0.125,-16.875,8.5,-45.5625
2021-06-17T15:58:02.096,0.07,-0.4,9.82,0.0625,-0.0625,0.125,-16.875,8.5,-45.5625
2021-06-17T15:58:02.108,0.05,-0.4,9.85,0.0625,-0.0625,-0.125,-16.875,8.5,-45.5625
2021-06-17T15:58:02.121,0.02,-0.4,9.86,0.0,-0.1875,0.0625,-16.875,8.5,-45.5625
2021-06-17T15:58:02.134,0.04,-0.39,9.85,0.0625,-0.0625,0.0625,-15.75,8.875,-45.5625
2021-06-17T15:58:02.155,0.05,-0.4,9.82,-0.0625,-0.25,-0.125,-15.75,8.875,-45.5625
2021-06-17T15:58:02.169,0.06,-0.4,9.86,0.125,-0.0625,0.0,-15.75,8.875,-45.5625
2021-06-17T15:58:02.182,0.06,-0.39,9.84,0.0,0.0,0.0,-16.1875,9.25,-45.25
2021-06-17T15:58:02.194,0.04,-0.42,9.84,-0.0625,-0.0625,0.0,-16.1875,9.25,-45.25
2021-06-17T15:58:02.207,0.04,-0.41,9.82,0.0,-0.0625,0.0625,-16.1875,9.25,-45.25
2021-06-17T15:58:02.22,0.06,-0.41,9.87,0.0625,0.0,-0.0625,-16.1875,9.25,-45.25
2021-06-17T15:58:02.233,0.05,-0.39,9.85,0.0,0.125,-0.0625,-15.75,8.875,-45.5625
2021-06-17T15:58:02.246,0.06,-0.4,9.85,-0.0625,0.0,0.0,-15.75,8.875,-45.5625
2021-06-17T15:58:02.259,0.07,-0.37,9.84,0.0625,0.0625,-0.0625,-15.75,8.875,-45.5625
2021-06-17T15:58:02.271,0.05,-0.39,9.88,0.125,0.0,0.0625,-15.75,8.875,-45.5625
2021-06-17T15:58:02.284,0.06,-0.4,9.86,0.0625,0.0625,-0.125,-15.75,9.25,-46.375
2021-06-17T15:58:02.297,0.05,-0.41,9.86,0.0,0.125,0.0,-15.75,9.25,-46.375
2021-06-17T15:58:02.31,0.08,-0.39,9.84,0.125,0.0625,-0.125,-15.75,9.25,-46.375
2021-06-17T15:58:02.323,0.07,-0.39,9.86,-0.0625,0.0,0.0,-15.75,9.25,-46.375
2021-06-17T15:58:02.336,0.06,-0.41,9.85,0.0625,0.0,-0.125,-16.875,8.5,-46.375
2021-06-17T15:58:02.348,0.06,-0.39,9.83,0.0,0.125,-0.0625,-16.875,8.5,-46.375
2021-06-17T15:58:02.361,0.04,-0.38,9.84,-0.0625,-0.0625,-0.125,-16.875,8.5,-46.375
2021-06-17T15:58:02.385,0.06,-0.4,9.85,0.0,-0.0625,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:58:02.399,0.05,-0.38,9.85,0.0,-0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:58:02.412,0.05,-0.41,9.85,0.0625,-0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:58:02.425,0.04,-0.39,9.85,0.0625,-0.125,-0.1875,-16.5,8.5,-45.5625
2021-06-17T15:58:02.438,0.04,-0.4,9.85,0.0,0.125,-0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:58:02.451,0.05,-0.42,9.84,0.0625,0.0,-0.125,-16.1875,8.875,-45.5625
2021-06-17T15:58:02.463,0.06,-0.42,9.8,0.125,-0.0625,-0.125,-16.1875,8.875,-45.5625
2021-06-17T15:58:02.476,0.06,-0.4,9.85,0.0625,0.0,0.0,-16.1875,8.875,-45.5625
2021-06-17T15:58:02.489,0.05,-0.41,9.88,0.0625,-0.125,-0.0625,-16.1875,9.25,-45.25
2021-06-17T15:58:02.502,0.06,-0.4,9.84,0.125,0.0625,-0.0625,-16.1875,9.25,-45.25
2021-06-17T15:58:02.515,0.06,-0.4,9.85,0.1875,0.0,0.0,-16.1875,9.25,-45.25
2021-06-17T15:58:02.528,0.05,-0.41,9.87,-0.0625,-0.0625,0.0,-16.1875,9.25,-45.25
2021-06-17T15:58:02.54,0.04,-0.42,9.83,0.1875,0.0,-0.0625,-16.1875,8.5,-45.5625
2021-06-17T15:58:02.553,0.05,-0.4,9.83,0.0,-0.125,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:58:02.566,0.06,-0.38,9.83,0.125,-0.125,-0.0625,-16.1875,8.5,-45.5625
2021-06-17T15:58:02.579,0.06,-0.41,9.86,0.0,-0.0625,0.0625,-16.875,9.25,-44.75
2021-06-17T15:58:02.592,0.02,-0.4,9.87,0.125,0.0,0.0625,-16.875,9.25,-44.75
2021-06-17T15:58:02.616,0.07,-0.41,9.86,-0.0625,0.0625,0.125,-16.875,9.25,-44.75
2021-06-17T15:58:02.634,0.06,-0.4,9.86,0.125,0.125,0.0,-16.1875,8.5,-44.375
2021-06-17T15:58:02.646,0.04,-0.39,9.84,-0.0625,-0.125,0.0625,-16.1875,8.5,-44.375
2021-06-17T15:58:02.659,0.05,-0.42,9.82,-0.0625,0.0,0.0,-16.1875,8.5,-44.375
2021-06-17T15:58:02.672,0.07,-0.39,9.85,-0.125,0.0625,0.0,-16.1875,8.5,-44.375
2021-06-17T15:58:02.685,0.06,-0.4,9.84,0.1875,0.125,0.0625,-17.25,10.0,-44.75
2021-06-17T15:58:02.698,0.03,-0.4,9.86,0.125,0.0,0.0625,-17.25,10.0,-44.75
2021-06-17T15:58:02.71,0.04,-0.39,9.86,0.0625,0.0,0.0625,-17.25,10.0,-44.75
2021-06-17T15:58:02.723,0.06,-0.38,9.83,0.125,-0.0625,0.125,-17.25,10.0,-44.75
2021-06-17T15:58:02.736,0.06,-0.41,9.87,0.125,-0.1875,0.0625,-16.875,9.6875,-45.25
2021-06-17T15:58:02.75,0.04,-0.4,9.85,0.0625,-0.125,-0.0625,-16.875,9.6875,-45.25
2021-06-17T15:58:02.763,0.04,-0.41,9.82,-0.125,0.0,0.0625,-16.875,9.6875,-45.25
2021-06-17T15:58:02.775,0.05,-0.38,9.82,0.0625,-0.0625,0.1875,-16.875,9.6875,-45.25
2021-06-17T15:58:02.788,0.06,-0.4,9.84,0.0,0.0,-0.0625,-15.75,9.25,-44.0
2021-06-17T15:58:02.801,0.05,-0.41,9.82,0.0625,0.0,-0.0625,-15.75,9.25,-44.0
2021-06-17T15:58:02.814,0.06,-0.39,9.82,0.0,0.125,0.0625,-15.75,9.25,-44.0
2021-06-17T15:58:02.827,0.04,-0.42,9.84,0.0,-0.0625,0.0,-15.75,9.25,-44.0
2021-06-17T15:58:02.86,0.06,-0.4,9.83,0.0,0.0625,-0.125,-15.75,8.5,-44.75
2021-06-17T15:58:02.874,0.05,-0.39,9.82,-0.0625,0.0625,0.0625,-15.75,8.5,-44.75
2021-06-17T15:58:02.887,0.05,-0.4,9.87,-0.0625,-0.0625,0.0,-16.875,8.875,-46.375
2021-06-17T15:58:02.9,0.05,-0.38,9.83,0.125,-0.0625,0.0,-16.875,8.875,-46.375
2021-06-17T15:58:02.912,0.04,-0.39,9.87,0.0,-0.0625,0.125,-16.875,8.875,-46.375
2021-06-17T15:58:02.925,0.03,-0.41,9.88,0.0,0.0,0.0,-16.875,8.875,-46.375
2021-06-17T15:58:02.938,0.03,-0.39,9.86,0.0625,0.0625,0.0,-15.75,9.25,-45.5625
2021-06-17T15:58:02.951,0.05,-0.4,9.86,-0.0625,-0.0625,0.0625,-15.75,9.25,-45.5625
2021-06-17T15:58:02.964,0.05,-0.4,9.84,0.0,0.0625,0.0625,-15.75,9.25,-45.5625
2021-06-17T15:58:02.977,0.04,-0.41,9.83,0.0,0.0,-0.0625,-15.75,9.25,-45.5625
2021-06-17T15:58:02.99,0.04,-0.39,9.88,-0.125,-0.0625,0.0625,-15.75,8.875,-46.375
2021-06-17T15:58:03.003,0.07,-0.4,9.81,0.125,-0.0625,0.125,-15.75,8.875,-46.375
2021-06-17T15:58:03.015,0.03,-0.42,9.83,0.0,-0.125,0.1875,-15.75,8.875,-46.375
2021-06-17T15:58:03.028,0.05,-0.38,9.85,0.0,0.0625,0.0,-15.75,8.875,-46.375
2021-06-17T15:58:03.041,0.06,-0.39,9.83,0.0,0.0625,0.0,-16.5,9.25,-46.0625
2021-06-17T15:58:03.054,0.07,-0.4,9.82,0.0625,0.0,0.0625,-16.5,9.25,-46.0625
2021-06-17T15:58:03.067,0.05,-0.41,9.85,-0.0625,0.125,-0.0625,-16.5,9.25,-46.0625
2021-06-17T15:58:03.09,0.07,-0.4,9.84,-0.0625,-0.0625,0.125,-16.5,9.25,-45.5625
2021-06-17T15:58:03.108,0.06,-0.41,9.83,0.0625,0.0,-0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:03.121,0.07,-0.4,9.86,0.0,0.0,0.125,-16.5,9.25,-45.5625
2021-06-17T15:58:03.134,0.03,-0.4,9.86,0.125,0.0625,0.125,-15.75,9.25,-44.375
2021-06-17T15:58:03.147,0.04,-0.4,9.86,0.0625,-0.125,0.125,-15.75,9.25,-44.375
2021-06-17T15:58:03.16,0.07,-0.4,9.82,0.0625,0.0625,0.0,-15.75,9.25,-44.375
2021-06-17T15:58:03.172,0.06,-0.4,9.83,0.125,-0.0625,0.0625,-15.75,9.25,-44.375
2021-06-17T15:58:03.185,0.06,-0.4,9.86,0.0,0.0625,0.0,-16.5,9.25,-45.25
2021-06-17T15:58:03.198,0.04,-0.42,9.87,0.0625,-0.0625,0.0,-16.5,9.25,-45.25
2021-06-17T15:58:03.211,0.06,-0.4,9.81,0.125,-0.3125,0.0,-16.5,9.25,-45.25
2021-06-17T15:58:03.225,0.06,-0.4,9.85,0.0625,-0.125,0.0,-16.5,9.25,-45.25
2021-06-17T15:58:03.237,0.05,-0.42,9.87,0.0625,-0.0625,0.0,-16.1875,10.0,-45.5625
2021-06-17T15:58:03.25,0.03,-0.42,9.84,-0.0625,-0.1875,-0.0625,-16.1875,10.0,-45.5625
2021-06-17T15:58:03.263,0.04,-0.4,9.83,0.0,0.0,-0.125,-16.1875,10.0,-45.5625
2021-06-17T15:58:03.276,0.04,-0.4,9.86,-0.0625,0.0625,0.0,-16.1875,10.0,-45.5625
2021-06-17T15:58:03.289,0.06,-0.4,9.85,0.0625,-0.0625,-0.0625,-16.875,8.1875,-45.25
2021-06-17T15:58:03.301,0.03,-0.39,9.86,0.0,0.0,0.0625,-16.875,8.1875,-45.25
2021-06-17T15:58:03.322,0.06,-0.38,9.86,0.0625,0.0,-0.125,-16.875,8.1875,-45.25
2021-06-17T15:58:03.336,0.04,-0.41,9.86,0.0,0.0625,-0.0625,-16.1875,8.875,-46.375
2021-06-17T15:58:03.349,0.04,-0.41,9.85,0.125,-0.125,0.0625,-16.1875,8.875,-46.375
2021-06-17T15:58:03.361,0.04,-0.41,9.83,0.125,0.0,0.0625,-16.1875,8.875,-46.375
2021-06-17T15:58:03.374,0.04,-0.39,9.85,0.0,-0.25,0.0,-16.1875,8.875,-46.375
2021-06-17T15:58:03.387,0.05,-0.41,9.86,0.0625,-0.25,0.0625,-16.1875,8.1875,-45.1875
2021-06-17T15:58:03.4,0.05,-0.4,9.85,-0.0625,-0.0625,0.0625,-16.1875,8.1875,-45.1875
2021-06-17T15:58:03.413,0.06,-0.41,9.85,0.0625,-0.125,0.0625,-16.1875,8.1875,-45.1875
2021-06-17T15:58:03.426,0.07,-0.42,9.86,0.0625,-0.0625,0.0625,-16.1875,8.1875,-45.1875
2021-06-17T15:58:03.438,0.04,-0.4,9.84,-0.125,0.0625,0.125,-16.1875,9.6875,-46.0625
2021-06-17T15:58:03.451,0.06,-0.4,9.83,0.0,-0.0625,0.1875,-16.1875,9.6875,-46.0625
2021-06-17T15:58:03.464,0.07,-0.39,9.81,0.0625,0.125,0.0625,-16.1875,9.6875,-46.0625
2021-06-17T15:58:03.477,0.06,-0.39,9.81,0.0625,0.0625,0.0,-16.1875,9.6875,-46.0625
2021-06-17T15:58:03.49,0.06,-0.4,9.87,0.0,0.0,-0.0625,-16.5,9.25,-46.375
2021-06-17T15:58:03.503,0.07,-0.43,9.86,-0.0625,0.0,0.125,-16.5,9.25,-46.375
2021-06-17T15:58:03.516,0.06,-0.4,9.87,0.125,-0.1875,-0.0625,-16.5,9.25,-46.375
2021-06-17T15:58:03.528,0.04,-0.41,9.83,0.0,-0.0625,0.125,-16.5,9.25,-46.375
2021-06-17T15:58:03.552,0.06,-0.41,9.82,0.0,0.125,-0.125,-16.1875,9.25,-45.5625
2021-06-17T15:58:03.57,0.03,-0.41,9.85,-0.125,0.0625,0.0,-16.1875,9.25,-45.5625
2021-06-17T15:58:03.583,0.05,-0.41,9.84,-0.125,0.125,-0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:58:03.596,0.06,-0.41,9.87,-0.1875,0.125,0.0,-16.5,9.25,-45.5625
2021-06-17T15:58:03.608,0.04,-0.39,9.85,-0.125,0.125,-0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:03.621,0.04,-0.41,9.83,-0.0625,-0.0625,-0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:03.634,0.06,-0.4,9.85,-0.125,0.0,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:58:03.647,0.05,-0.42,9.86,0.0625,-0.125,0.0,-16.5,10.0,-45.25
2021-06-17T15:58:03.66,0.04,-0.4,9.82,0.0625,-0.125,0.0625,-16.5,10.0,-45.25
2021-06-17T15:58:03.672,0.05,-0.4,9.82,-0.0625,0.0625,-0.0625,-16.5,10.0,-45.25
2021-06-17T15:58:03.686,0.05,-0.38,9.85,0.0,0.0625,-0.0625,-16.1875,8.5,-46.0
2021-06-17T15:58:03.699,0.07,-0.4,9.83,-0.0625,0.125,0.0,-16.1875,8.5,-46.0
2021-06-17T15:58:03.712,0.05,-0.4,9.84,-0.25,0.125,-0.0625,-16.1875,8.5,-46.0
2021-06-17T15:58:03.725,0.06,-0.4,9.86,0.0,0.125,0.0625,-16.1875,8.5,-46.0
2021-06-17T15:58:03.738,0.04,-0.4,9.85,-0.125,-0.125,-0.125,-16.5,8.875,-46.0
2021-06-17T15:58:03.751,0.07,-0.41,9.83,0.0,0.125,0.0,-16.5,8.875,-46.0
2021-06-17T15:58:03.763,0.06,-0.39,9.8,0.125,0.0625,-0.0625,-16.5,8.875,-46.0
2021-06-17T15:58:03.798,0.05,-0.4,9.84,-0.125,0.0625,0.0,-16.1875,8.875,-44.75
2021-06-17T15:58:03.811,0.06,-0.42,9.84,0.0,0.25,-0.125,-16.1875,8.875,-44.75
2021-06-17T15:58:03.824,0.04,-0.41,9.86,0.0,0.25,0.0,-16.1875,8.875,-44.75
2021-06-17T15:58:03.836,0.06,-0.39,9.85,0.0,0.0625,-0.0625,-17.25,8.875,-46.75
2021-06-17T15:58:03.849,0.07,-0.4,9.85,0.0,0.0625,0.0625,-17.25,8.875,-46.75
2021-06-17T15:58:03.862,0.04,-0.4,9.83,0.0,0.125,-0.0625,-17.25,8.875,-46.75
2021-06-17T15:58:03.875,0.05,-0.38,9.85,-0.125,0.0625,-0.125,-17.25,8.875,-46.75
2021-06-17T15:58:03.888,0.06,-0.4,9.88,-0.0625,0.0,0.125,-16.875,8.875,-46.0
2021-06-17T15:58:03.901,0.05,-0.4,9.85,-0.125,0.125,-0.0625,-16.875,8.875,-46.0
2021-06-17T15:58:03.913,0.06,-0.41,9.86,-0.0625,0.0625,0.0,-16.875,8.875,-46.0
2021-06-17T15:58:03.926,0.05,-0.39,9.86,0.0,-0.0625,0.0625,-16.875,8.875,-46.0
2021-06-17T15:58:03.939,0.03,-0.4,9.84,0.0,-0.0625,-0.0625,-16.5,8.5,-46.0
2021-06-17T15:58:03.952,0.04,-0.4,9.83,-0.0625,0.1875,-0.0625,-16.5,8.5,-46.0
2021-06-17T15:58:03.965,0.05,-0.4,9.84,-0.125,0.0625,-0.0625,-16.5,8.5,-46.0
2021-06-17T15:58:03.978,0.04,-0.41,9.86,-0.125,-0.0625,0.0625,-16.5,8.5,-46.0
2021-06-17T15:58:03.99,0.06,-0.39,9.88,0.0625,0.0,-0.0625,-15.75,8.1875,-44.75
2021-06-17T15:58:04.003,0.07,-0.39,9.82,0.0625,0.0625,0.0,-15.75,8.1875,-44.75
2021-06-17T15:58:04.032,0.06,-0.38,9.87,0.0625,0.0625,-0.0625,-15.75,8.1875,-44.75
2021-06-17T15:58:04.045,0.07,-0.39,9.86,0.0,0.1875,-0.125,-15.375,7.75,-45.25
2021-06-17T15:58:04.057,0.05,-0.41,9.82,0.1875,0.125,0.0,-15.375,7.75,-45.25
